name,price,image_url,cat_id,cat,rec,restaurant_id
Water Snail in Kang Kua Curry : แกงคั่วหอยขมใบชะพลู,110,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/78+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A2%E0%B8%82%E0%B8%A1.jpg,6,Soup,0,10
Banana Blossom in Kang Kua Oom Curry : แกงคั่วอ่อมหัวปลี,100,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/80+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%B5.JPG,6,Soup,0,10
Chicken/Catfish in Kang Oom Curry : แกงอ่อมไก่/ปลาดุก,130,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/81+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B9%84%E0%B8%81%E0%B9%88.JPG,6,Soup,0,10
Mixed Vegetables and Shrimp in Kang Liang Soup : แกงเลียงกุ้งสด,130,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/82+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%87.JPG,6,Soup,0,10
Crispy Salid Fish in Tom Klong Soup : ต้มโคล้งปลาสลิด,140,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/13.%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%A5%E0%B9%89%E0%B8%87%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%A5%E0%B8%B4%E0%B8%94.JPG,6,Soup,0,10
Chicken/Fish Ball in Green Curry : แกงเขียวหวานไก่/ลูกชิ้นปลากราย,100,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/11.%E0%B9%81%E0%B8%81%E0%B8%87%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%A2.JPG,6,Soup,0,10
Bamboo Shoot in Kang Per Curry : แกงหน่อไม้ใบย่านาง (แกงเปอะ),110,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/83+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%83%E0%B8%9A%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%87.JPG,6,Soup,0,10
Fried Cha-Om Leaves and Shrimp in Sour Curry : แกงส้มชะอมทอด,130,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/87+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%8A%E0%B8%B0%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%AD%E0%B8%94.jpg,6,Soup,0,10
Mixed Vegetables and Shrimp in Sour Curry : แกงส้มผักรวมกุ้ง,130,,6,Soup,0,10
Tom Yum Goong : ต้มยำกุ้ง,160,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/14.+%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%A2%E0%B8%B3%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.JPG,6,Soup,0,10
Yanagi Mushroom and Shrimp in Spicy and Sour Soup : ต้มยำเห็ดโคนญี่ปุ่นกุ้ง,160,,6,Soup,0,10
Yanagi Mushroom in Spicy and Sour Soup : ต้มยำเห็ดโคนญี่ปุ่น (มัง),130,,6,Soup,0,10
Chicken in Kang Pa Soup : แกงป่าไก่,100,,6,Soup,0,10
Fish Ball in Kang Pa Soup : แกงป่าลูกชิ้นปลากราย,110,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/86+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2.JPG,6,Soup,0,10
Minced Shrimp in Kang Pa Soup : แกงป่ากุ้งสับ,130,,6,Soup,0,10
"Tofu, Minced Pork Ball and Seaweed Soup : แกงจืดเต้าหู้หมูสับสาหร่าย",110,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/85+%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%88%E0%B8%B7%E0%B8%94%E0%B9%80%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%B9%E0%B9%89%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B1%E0%B8%9A.JPG,6,Soup,0,10
"""Khun Shine"" Fried Rice : ข้าวผัดคุณชาย",75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/66+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%8A%E0%B8%B2%E0%B8%A2.JPG,7,Rice,0,10
Crispy Salid Fish Fried Rice : ข้าวผัดปลาสลิด,75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/67+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%A5%E0%B8%B4%E0%B8%94.JPG,7,Rice,0,10
Salted Fish Fried Rice : ข้าวผัดปลาเค็ม,75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/68+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%84%E0%B9%87%E0%B8%A1.JPG,7,Rice,0,10
Crab Meat Friec Rice : ข้าวผัดปู,75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/69+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%B9.jpg,7,Rice,0,10
Shrimp Fried Rice : ข้าวผัดกุ้ง,75,,7,Rice,0,10
Jasmine Rice Topped with Stir Fried Pork/Chicken with Basil Leaves : ข้าวราดกระเพราหมู/ไก่,75,,7,Rice,0,10
Jasmine Rice Topped with Stir Fried Minced Shrimp with Basil Leaves : ข้าวราดกระเพรากุ้งสับ,90,,7,Rice,0,10
Thai Jasmine Rice (Small) : ข้าวหอมมะลิ (จาน),15,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%A7%E0%B8%A2.JPG,7,Rice,0,10
Thai Jasmine Rice (Big) : ข้าวหอมมะลิ (โถ),65,,7,Rice,0,10
White Sitcky Rice : ข้าวเหนียวขาว,15,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%A7.JPG,7,Rice,0,10
Black Sitcky Rice : ข้าวเหนียวดำ,15,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%94%E0%B8%B3.JPG,7,Rice,0,10
Rice Noodle : ขนมจีน,15,,7,Rice,0,10
"""Khun Shine"" Omelet with Sweet Basil, Pickled Turnip and Chilli : ไข่คุณชาย",85,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/71+%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%8A%E0%B8%B2%E0%B8%A2.JPG,8,Egg,0,10
"""Mhom Yai"" Omelet with Shrimp, Yanagi Mushroom and Squid : ไข่หม่อมยาย",85,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/72+%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%A2%E0%B8%B2%E0%B8%A2.JPG,8,Egg,0,10
Omelet with Ant Egg : ไข่เจียวไข่มดแดง,130,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/73+%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%94%E0%B9%81%E0%B8%94%E0%B8%87.JPG,8,Egg,0,10
Omelet with Minced Pork : ไข่เจียวหมูสับ,75,,8,Egg,0,10
Omelet with Minced Shrimp : ไข่เจียวกุ้งสับ,100,,8,Egg,0,10
Omelet : ไข่เจียว,50,,8,Egg,0,10
Fried Egg : ไข่ดาว,15,,8,Egg,0,10
Stir-Fried Cha-Om Leaves with Glass Noodle : ชะอมผัดวุ้นเส้น,80,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/56++%E0%B8%8A%E0%B8%B0%E0%B8%AD%E0%B8%A1%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%A7%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99.JPG,9,Stir-Fried,1,10
Stir-Fried Cabbage with Fish Sauce : กะหล่ำฉ่าน้ำปลา (มัง),75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/55+%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%B3%E0%B8%89%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9B%E0%B8%A5%E0%B8%B2.JPG,9,Stir-Fried,0,10
Stir-Fried Sayote Vegetable with Oyster Sauce : ซาโยเต้ผัดน้ำมันหอย (มัง),75,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/57+%E0%B8%8A%E0%B8%B2%E0%B9%82%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%AB%E0%B8%AD%E0%B8%A2.JPG,9,Stir-Fried,0,10
Stir-Fried Yanahi Mushroom with Oyster Sauce : เห็ดโคนญี่ปุ่นผัดน้ำมันหอย (มัง),95,,9,Stir-Fried,0,10
Stir-Fried Coconut Shoot with Shrimp : ยอดมะพร้าวผัดกุ้ง,100,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/58+%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.JPG,9,Stir-Fried,0,10
Stir-Fried Morning Glory with Oyster Sauce : ผักบุ้งผัดน้ำมันหอย (มัง),75,,9,Stir-Fried,0,10
Stir-Fried Kale with Salted Fish : ผัดคะน้าปลาเค็ม,80,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/59+%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%84%E0%B9%87%E0%B8%A1.JPG,9,Stir-Fried,0,10
Stir-Fried Kale with Crispy Salid Fish : ผัดคะน้าปลาสลิด,85,,9,Stir-Fried,0,10
Stir-Fried Kale with Oyster Sauce : ผัดคะน้าน้ำมันหอย (มัง),75,,9,Stir-Fried,0,10
Stir-Fried Mixed Vegetables with Oyster Sauce : ผัดผักรวม (มัง),75,,9,Stir-Fried,0,10
Stir-Fried Beef in Southern Style Curry : เนื้อคั่ว,130,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/60+%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7.JPG,9,Stir-Fried,1,10
Stir-Fried Pork in Southern Style Curry : หมูคั่ว,100,,9,Stir-Fried,0,10
Casseroled Prawn with Glass Noodle : กุ้งอบวุ้นเส้น,235,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/65+%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%AD%E0%B8%9A%E0%B8%A7%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99.JPG,9,Stir-Fried,0,10
Steamed Prawn with Salt : กุ้งอบเกลือ,235,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/61+%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%AD%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD.jpg,9,Stir-Fried,0,10
Stir-Fried Grilled Pork Neck with Shrimp Paste : หมูย่างผัดกะปิ,85,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/63+%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B0%E0%B8%9B%E0%B8%B4.JPG,9,Stir-Fried,0,10
Stir-Fried Pork/Chicken with Basil Leaves : ผัดกระเพราหมู/ไก่,85,,9,Stir-Fried,0,10
Stir-Fried Minced Shrimp with Basil Leaves : ผัดกระเพรากุ้งสับ,140,,9,Stir-Fried,0,10
Chrysanthemum Juice : น้ำเก๊กฮวย,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/98++%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B9%8A%E0%B8%81%E0%B8%AE%E0%B8%A7%E0%B8%A2.JPG,10,Drinks,0,10
Roselle Juice : น้ำกระเจี๊ยบ,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/99+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A.JPG,10,Drinks,0,10
Butterfly Pea and Lime Juice : น้ำอัญชันมะนาว,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/102+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AD%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B1%E0%B8%8D.JPG,10,Drinks,0,10
Bael Juice : น้ำมะตูม,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/101+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%95%E0%B8%B9%E0%B8%A1.JPG,10,Drinks,0,10
Pandan Juice : น้ำใบเตย,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/100+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%95%E0%B8%A2.JPG,10,Drinks,0,10
Lemongrass Juice : น้ำตะไคร้,25,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/104+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B0%E0%B9%84%E0%B8%84%E0%B8%A3%E0%B9%89.JPG,10,Drinks,0,10
Fruit Punch Juice : น้ำพั้นซ์,40,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/103+%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%8B%E0%B9%8C%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%81%E0%B8%94%E0%B8%87.JPG,10,Drinks,0,10
Lod Chong in Coconut Milk : ลอดช่องไทยน้ำกะทิ ,35,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/92+%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2.JPG,11,Desserts,0,10
Taro Ball in Coconut Milk : บัวลอยเผือก,30,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/90+%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%9C%E0%B8%B7%E0%B8%AD%E0%B8%81.JPG,11,Desserts,0,10
Water Chestnut Wrapped with Jelly in Syrup : ทับทิมกรอบ,30,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/91+%E0%B8%97%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B4%E0%B8%A1%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A.JPG,11,Desserts,0,10
Lotus Seed and Red Bean in Syrup : ลูกบัว-ถั่วแดงเย็น,30,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/93+%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%96%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%81%E0%B8%94%E0%B8%87.jpg,11,Desserts,0,10
Sala Fruit in Syrup : สละลอยแก้ว,40,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/95+%E0%B8%AA%E0%B8%A5%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7.JPG,11,Desserts,0,10
Santol Fruit in Syrup : กระท้อนลอยแก้ว,40,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/Nittaya/94+%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7.JPG,11,Desserts,0,10
Baby Coconut Pudding : พุดดิ้งมะพร้าวอ่อน,40,,11,Desserts,0,10
